user_email,family_size,house_type,district,milk_packets,deliveries,oil_type,bottles,segregation,food_waste,compost,garden_waste,old_devices,batteries,disposal_method,plastic_waste_kg,bio_waste_kg,ewaste_kg,monthly_waste_kg
0.605,0.0,0.0,0.6923076923076923,0.1666666666666666,0.8888888888888888,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.6666666666666666,0.06944444444444443,10.0,0.0,10.152777777777779
0.606,0.6666666666666666,0.5,0.6153846153846154,0.6666666666666666,0.6111111111111112,0.0,0.3333333333333333,1.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.13055555555555554,10.0,0.0,10.287222222222223
0.6065,0.3333333333333333,1.0,0.3076923076923077,0.1666666666666666,0.6666666666666665,1.0,1.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.05833333333333332,10.0,0.0,10.128333333333334
0.607,0.3333333333333333,0.0,0.8461538461538463,0.3333333333333333,0.8888888888888888,0.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.09444444444444443,10.0,0.0,10.207777777777778
0.6075,0.6666666666666666,1.0,0.7692307692307693,0.6666666666666666,0.4999999999999999,1.0,0.3333333333333333,1.0,0.3333333333333333,0.2,0.3333333333333333,0.0833333333333333,0.0,1.0,0.12499999999999997,10.0,0.12499999999999994,10.4375
0.608,0.3333333333333333,0.0,0.6153846153846154,0.5,0.0555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07777777777777777,10.0,0.0,10.171111111111111
0.6085,1.0,0.5,0.8461538461538463,0.6666666666666666,0.9444444444444444,0.5,0.6666666666666666,1.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.1472222222222222,10.0,0.0,10.323888888888888
0.609,0.6666666666666666,1.0,0.2307692307692307,0.5,0.6666666666666665,1.0,0.6666666666666666,1.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.10833333333333332,10.0,0.0,10.238333333333333
0.6095,0.3333333333333333,0.0,1.0,0.5,0.1111111111111111,1.0,0.0,0.5,0.0,0.0,1.0,0.0833333333333333,0.0,0.6666666666666666,0.08055555555555556,10.0,0.12499999999999994,10.339722222222221
0.61,0.6666666666666666,1.0,0.3846153846153846,0.5,0.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,0.075,10.0,0.0,10.165
0.6105,0.3333333333333333,0.0,0.0769230769230769,0.5,0.6111111111111112,0.5,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.10555555555555556,10.0,0.0,10.232222222222223
0.612,0.3333333333333333,1.0,0.6923076923076923,0.3333333333333333,0.1666666666666666,0.5,1.0,1.0,0.0,0.0,0.6666666666666666,0.0,0.0,1.0,0.05833333333333332,10.0,0.0,10.128333333333334
0.6125,1.0,1.0,0.6923076923076923,0.8333333333333333,0.6666666666666665,0.5,0.3333333333333333,0.0,0.0,0.4,0.6666666666666666,0.0,0.3333333333333333,1.0,0.15833333333333333,10.0,0.0,10.348333333333333
0.613,0.6666666666666666,1.0,0.0,0.6666666666666666,0.8333333333333333,0.5,0.6666666666666666,0.5,0.0,0.2,0.0,0.0,0.0,1.0,0.14166666666666666,10.0,0.0,10.311666666666667
0.6135,0.3333333333333333,1.0,0.3846153846153846,0.3333333333333333,0.4444444444444445,0.5,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.07222222222222222,10.0,0.0,10.158888888888889
0.614,0.3333333333333333,1.0,0.0,0.1666666666666666,0.1666666666666666,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.03333333333333332,10.0,0.0,10.073333333333334
0.6145,0.3333333333333333,1.0,0.0769230769230769,0.1666666666666666,0.7777777777777777,1.0,0.3333333333333333,0.5,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,0.06388888888888888,10.0,0.0,10.140555555555556
0.615,1.0,1.0,0.3076923076923077,0.8333333333333333,0.2222222222222222,0.5,1.0,1.0,0.0,0.4,1.0,0.0833333333333333,0.0,0.0,0.1361111111111111,10.0,0.12499999999999994,10.461944444444445
0.6155,0.0,0.5,0.5384615384615385,0.1666666666666666,1.0,1.0,0.0,1.0,0.0,0.8,0.0,0.0,0.0,0.3333333333333333,0.075,10.0,0.0,10.165
0.616,0.6666666666666666,1.0,0.6153846153846154,0.3333333333333333,0.6111111111111112,1.0,1.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.08055555555555555,10.0,0.0,10.177222222222222
0.6165,0.3333333333333333,0.5,0.0769230769230769,0.5,0.9444444444444444,1.0,1.0,0.0,0.0,0.4,0.3333333333333333,0.0,0.0,0.6666666666666666,0.12222222222222223,10.0,0.0,10.268888888888888
0.6175,0.3333333333333333,1.0,0.6153846153846154,0.1666666666666666,0.2777777777777777,0.5,0.0,1.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.038888888888888876,10.0,0.0,10.085555555555555
0.618,0.3333333333333333,0.0,0.9230769230769232,0.3333333333333333,0.4999999999999999,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.07499999999999998,10.0,0.0,10.165
0.6185,0.3333333333333333,0.5,0.1538461538461538,0.3333333333333333,0.0,0.5,0.6666666666666666,0.0,0.0,0.2,0.6666666666666666,0.0,0.0,0.3333333333333333,0.049999999999999996,10.0,0.0,10.11
0.619,0.3333333333333333,1.0,0.6153846153846154,0.5,0.5555555555555556,1.0,0.6666666666666666,0.0,0.0,0.2,0.3333333333333333,0.0,0.3333333333333333,1.0,0.10277777777777777,10.0,0.0,10.226111111111111
0.6195,0.3333333333333333,1.0,0.3076923076923077,0.1666666666666666,0.9444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.07222222222222222,10.0,0.0,10.158888888888889
0.62,0.3333333333333333,1.0,0.3076923076923077,0.1666666666666666,0.1666666666666666,1.0,0.6666666666666666,0.0,0.0,0.2,0.6666666666666666,0.0,0.0,1.0,0.03333333333333332,10.0,0.0,10.073333333333334
0.6205,0.3333333333333333,0.0,1.0,0.1666666666666666,0.4444444444444445,0.5,0.0,1.0,0.0,0.0,0.0,0.0833333333333333,1.0,0.3333333333333333,0.047222222222222214,10.0,0.12499999999999994,10.266388888888889
0.621,1.0,1.0,0.0769230769230769,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.15,10.0,0.0,10.33
0.6215,0.3333333333333333,0.0,0.7692307692307693,0.5,0.8888888888888888,0.0,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666,0.0,1.0,0.0,0.11944444444444444,10.0,0.0,10.262777777777778
0.622,0.6666666666666666,1.0,0.7692307692307693,0.5,0.1111111111111111,0.0,0.3333333333333333,0.5,0.0,0.6000000000000001,0.0,0.0,0.0,1.0,0.08055555555555556,10.0,0.0,10.177222222222222
0.623,0.0,0.5,0.5384615384615385,0.0,0.1111111111111111,1.0,0.3333333333333333,0.5,0.0,0.6000000000000001,1.0,0.0,0.0,1.0,0.005555555555555556,10.0,0.0,10.012222222222222
0.6235,0.3333333333333333,0.5,0.3846153846153846,0.3333333333333333,0.7777777777777777,1.0,0.3333333333333333,0.5,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,1.0,0.08888888888888889,10.0,0.0,10.195555555555556
0.624,0.0,1.0,0.6923076923076923,0.0,0.2777777777777777,0.5,0.6666666666666666,0.0,0.0,0.4,1.0,0.0,0.3333333333333333,0.6666666666666666,0.013888888888888885,10.0,0.0,10.030555555555555
0.6245,0.6666666666666666,0.5,0.1538461538461538,0.5,0.3888888888888889,0.0,0.6666666666666666,0.5,0.0,0.4,1.0,0.0833333333333333,0.0,0.3333333333333333,0.09444444444444444,10.0,0.12499999999999994,10.370277777777778
0.625,0.3333333333333333,1.0,0.2307692307692307,0.3333333333333333,0.6111111111111112,0.5,1.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.08055555555555555,10.0,0.0,10.177222222222222
0.6255000000000001,0.6666666666666666,1.0,0.3076923076923077,0.3333333333333333,0.8333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.09166666666666666,10.0,0.0,10.201666666666666
0.626,0.3333333333333333,0.5,0.3076923076923077,0.1666666666666666,0.0,1.0,0.6666666666666666,0.5,0.0,0.2,0.3333333333333333,0.0,0.6666666666666666,0.0,0.024999999999999994,10.0,0.0,10.055
0.6265000000000001,0.0,0.0,0.1538461538461538,0.1666666666666666,0.0,0.0,0.0,0.5,0.0,0.4,0.0,0.0,0.0,0.3333333333333333,0.024999999999999994,10.0,0.0,10.055
0.627,0.3333333333333333,0.0,0.5384615384615385,0.5,0.1666666666666666,0.5,0.6666666666666666,0.5,0.0,0.0,0.0,0.0833333333333333,0.0,0.3333333333333333,0.08333333333333333,10.0,0.12499999999999994,10.345833333333333
0.6275000000000001,0.3333333333333333,1.0,0.6153846153846154,0.1666666666666666,0.5555555555555556,0.0,1.0,1.0,0.0,0.2,0.6666666666666666,0.0833333333333333,0.0,0.6666666666666666,0.05277777777777777,10.0,0.12499999999999994,10.278611111111111
0.6285000000000001,1.0,0.0,0.6153846153846154,1.0,0.3888888888888889,0.5,0.3333333333333333,0.0,0.0,0.2,0.0,0.0,0.0,1.0,0.16944444444444445,10.0,0.0,10.372777777777777
0.629,0.6666666666666666,1.0,0.2307692307692307,0.3333333333333333,0.8333333333333333,1.0,0.0,0.0,0.0,0.2,0.3333333333333333,0.0833333333333333,0.0,0.0,0.09166666666666666,10.0,0.12499999999999994,10.364166666666666
0.6295000000000001,0.0,0.5,0.1538461538461538,0.1666666666666666,0.8888888888888888,1.0,0.3333333333333333,0.0,0.0,0.4,0.0,0.0833333333333333,0.6666666666666666,0.6666666666666666,0.06944444444444443,10.0,0.12499999999999994,10.315277777777778
0.63,0.6666666666666666,0.5,0.6153846153846154,0.6666666666666666,0.3888888888888889,1.0,0.3333333333333333,0.0,0.0,0.4,0.0,0.0,0.3333333333333333,0.0,0.11944444444444442,10.0,0.0,10.262777777777778
0.6305000000000001,0.3333333333333333,0.5,0.1538461538461538,0.5,0.4444444444444445,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.09722222222222222,10.0,0.0,10.213888888888889
0.631,0.3333333333333333,0.5,0.3076923076923077,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.125,10.0,0.0,10.275
0.6315000000000001,1.0,0.5,0.3076923076923077,0.6666666666666666,0.0555555555555555,0.0,1.0,1.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,0.10277777777777776,10.0,0.0,10.226111111111111
0.632,0.0,1.0,0.9230769230769232,0.1666666666666666,0.1111111111111111,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03055555555555555,10.0,0.0,10.067222222222222
0.6325000000000001,0.3333333333333333,0.5,0.4615384615384615,0.1666666666666666,0.3888888888888889,0.5,0.3333333333333333,0.5,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.044444444444444446,10.0,0.0,10.097777777777777
0.633,0.6666666666666666,0.0,0.6153846153846154,0.3333333333333333,0.2777777777777777,1.0,1.0,1.0,0.0,0.6000000000000001,0.0,0.0833333333333333,0.0,0.0,0.06388888888888888,10.0,0.12499999999999994,10.303055555555556
0.634,1.0,0.0,0.2307692307692307,1.0,0.5555555555555556,0.0,1.0,0.5,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.17777777777777778,10.0,0.0,10.391111111111112
0.6345000000000001,0.3333333333333333,1.0,1.0,0.1666666666666666,0.1111111111111111,1.0,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.03055555555555555,10.0,0.0,10.067222222222222
0.635,0.3333333333333333,0.0,0.5384615384615385,0.5,0.7222222222222221,1.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.11111111111111112,10.0,0.0,10.244444444444445
0.6355000000000001,0.6666666666666666,0.0,0.6923076923076923,0.3333333333333333,0.9444444444444444,0.5,0.3333333333333333,1.0,0.0,0.2,0.6666666666666666,0.0,0.0,1.0,0.09722222222222221,10.0,0.0,10.213888888888889
0.636,0.6666666666666666,0.0,0.8461538461538463,0.6666666666666666,0.7222222222222221,1.0,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.1361111111111111,10.0,0.0,10.299444444444445
0.6365000000000001,0.3333333333333333,0.0,0.7692307692307693,0.1666666666666666,0.8888888888888888,0.0,0.6666666666666666,0.0,0.0,0.4,1.0,0.0,0.0,1.0,0.06944444444444443,10.0,0.0,10.152777777777779
0.637,0.6666666666666666,1.0,0.8461538461538463,0.5,1.0,0.0,0.6666666666666666,1.0,0.0,0.4,0.0,0.0,0.3333333333333333,0.0,0.125,10.0,0.0,10.275
0.6375000000000001,0.3333333333333333,1.0,0.9230769230769232,0.5,0.1666666666666666,0.0,0.6666666666666666,1.0,0.0,0.6000000000000001,0.0,0.0,1.0,0.6666666666666666,0.08333333333333333,10.0,0.0,10.183333333333334
0.638,0.3333333333333333,0.5,0.9230769230769232,0.1666666666666666,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.075,10.0,0.0,10.165
0.6385000000000001,0.3333333333333333,1.0,0.6923076923076923,0.5,0.4444444444444445,0.0,0.0,0.0,0.0,0.2,0.3333333333333333,0.0833333333333333,0.6666666666666666,0.0,0.09722222222222222,10.0,0.12499999999999994,10.376388888888888
0.6395000000000001,0.3333333333333333,0.0,0.4615384615384615,0.3333333333333333,0.5555555555555556,0.5,0.6666666666666666,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,0.07777777777777777,10.0,0.0,10.171111111111111
0.64,1.0,1.0,0.0,0.6666666666666666,0.2222222222222222,0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.1111111111111111,10.0,0.0,10.244444444444444
0.6405,0.0,0.0,0.3846153846153846,0.1666666666666666,1.0,0.0,0.0,0.0,0.0,0.4,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.075,10.0,0.0,10.165
0.641,0.3333333333333333,0.0,1.0,0.5,0.2222222222222222,0.0,1.0,0.5,0.0,0.4,0.3333333333333333,0.0,0.3333333333333333,1.0,0.08611111111111111,10.0,0.0,10.189444444444444
0.6415,0.3333333333333333,1.0,0.6923076923076923,0.1666666666666666,0.7777777777777777,0.0,0.0,0.5,0.0,0.2,0.0,0.0,0.3333333333333333,0.6666666666666666,0.06388888888888888,10.0,0.0,10.140555555555556
0.642,0.0,0.5,1.0,0.0,0.1666666666666666,1.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.00833333333333333,10.0,0.0,10.018333333333333
0.6425,0.3333333333333333,0.0,1.0,0.3333333333333333,0.9444444444444444,0.5,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.09722222222222221,10.0,0.0,10.213888888888889
0.643,0.6666666666666666,0.0,0.8461538461538463,0.3333333333333333,0.9444444444444444,0.5,0.3333333333333333,1.0,0.0,0.2,0.3333333333333333,0.0,0.0,0.3333333333333333,0.09722222222222221,10.0,0.0,10.213888888888889
0.6435,0.6666666666666666,0.5,0.0,0.6666666666666666,0.8888888888888888,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0833333333333333,0.3333333333333333,1.0,0.14444444444444443,10.0,0.12499999999999994,10.480277777777777
0.644,0.6666666666666666,0.0,1.0,0.6666666666666666,0.0,0.5,0.3333333333333333,0.0,0.0,0.2,1.0,0.0,1.0,1.0,0.09999999999999999,10.0,0.0,10.22
0.645,0.3333333333333333,0.5,0.0769230769230769,0.5,0.4444444444444445,0.0,0.6666666666666666,0.5,0.0,0.4,0.3333333333333333,0.0,0.0,0.0,0.09722222222222222,10.0,0.0,10.213888888888889
0.6455,0.3333333333333333,0.0,0.0,0.5,1.0,1.0,1.0,0.5,0.0,0.2,0.0,0.0,0.0,0.3333333333333333,0.125,10.0,0.0,10.275
0.646,0.3333333333333333,0.0,1.0,0.5,0.9444444444444444,1.0,0.3333333333333333,0.5,0.0,0.2,0.3333333333333333,0.0,0.0,0.0,0.12222222222222223,10.0,0.0,10.268888888888888
0.6465,0.0,0.5,0.7692307692307693,0.0,0.0555555555555555,0.5,0.6666666666666666,1.0,0.0,0.6000000000000001,0.6666666666666666,0.0,0.0,0.6666666666666666,0.002777777777777775,10.0,0.0,10.00611111111111
0.647,1.0,0.0,0.1538461538461538,0.6666666666666666,0.3333333333333333,1.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.3333333333333333,0.11666666666666665,10.0,0.0,10.256666666666666
0.6475,0.6666666666666666,0.0,0.1538461538461538,0.3333333333333333,0.1111111111111111,0.0,0.3333333333333333,1.0,0.0,0.2,0.6666666666666666,0.0,0.3333333333333333,0.0,0.05555555555555555,10.0,0.0,10.122222222222222
0.648,0.6666666666666666,1.0,0.3076923076923077,0.5,0.3333333333333333,0.5,1.0,0.5,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.09166666666666666,10.0,0.0,10.201666666666666
0.6485,0.3333333333333333,1.0,0.0769230769230769,0.5,0.7222222222222221,0.5,1.0,0.5,0.0,0.2,0.6666666666666666,0.0,0.3333333333333333,0.0,0.11111111111111112,10.0,0.0,10.244444444444445
0.649,1.0,0.5,0.8461538461538463,0.5,0.9444444444444444,1.0,1.0,1.0,0.0,0.6000000000000001,0.0,0.0,0.3333333333333333,0.0,0.12222222222222223,10.0,0.0,10.268888888888888
0.6495,0.6666666666666666,0.5,0.7692307692307693,0.6666666666666666,0.5555555555555556,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.12777777777777777,10.0,0.0,10.28111111111111
0.6505,0.6666666666666666,1.0,0.3846153846153846,0.3333333333333333,0.3333333333333333,0.5,0.0,1.0,0.0,0.6000000000000001,0.3333333333333333,0.0,0.3333333333333333,0.0,0.06666666666666665,10.0,0.0,10.146666666666667
0.651,0.3333333333333333,0.5,0.3076923076923077,0.5,0.6666666666666665,0.5,0.0,0.5,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,1.0,0.10833333333333332,10.0,0.0,10.238333333333333
0.6515,0.3333333333333333,0.0,0.1538461538461538,0.3333333333333333,0.1111111111111111,0.5,0.6666666666666666,1.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,1.0,0.05555555555555555,10.0,0.0,10.122222222222222
0.652,0.6666666666666666,0.0,0.6923076923076923,0.5,0.1111111111111111,0.5,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,0.08055555555555556,10.0,0.0,10.177222222222222
0.6525,0.6666666666666666,0.5,0.0769230769230769,0.5,0.8333333333333333,0.5,0.0,0.5,0.0,0.2,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.11666666666666665,10.0,0.0,10.256666666666666
0.653,1.0,0.5,0.0,0.6666666666666666,0.3888888888888889,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.11944444444444442,10.0,0.0,10.262777777777778
0.6535,0.3333333333333333,1.0,0.0,0.1666666666666666,0.2222222222222222,1.0,1.0,1.0,0.0,0.4,1.0,0.1666666666666666,0.3333333333333333,0.0,0.0361111111111111,10.0,0.2499999999999999,10.404444444444444
0.654,0.6666666666666666,0.5,0.6923076923076923,0.6666666666666666,0.4999999999999999,0.5,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.12499999999999997,10.0,0.0,10.275
0.6545,0.3333333333333333,0.5,0.5384615384615385,0.1666666666666666,1.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0833333333333333,0.3333333333333333,1.0,0.075,10.0,0.12499999999999994,10.327499999999999
0.655,0.3333333333333333,1.0,0.0769230769230769,0.5,0.1111111111111111,0.5,1.0,0.0,0.0,1.0,0.3333333333333333,0.1666666666666666,0.0,0.3333333333333333,0.08055555555555556,10.0,0.2499999999999999,10.50222222222222
0.656,0.0,0.0,1.0,0.0,0.0555555555555555,0.0,0.6666666666666666,0.0,0.0,0.6000000000000001,0.6666666666666666,0.0,0.0,0.6666666666666666,0.002777777777777775,10.0,0.0,10.00611111111111
0.6565,0.3333333333333333,1.0,0.6153846153846154,0.1666666666666666,0.0555555555555555,1.0,0.0,0.5,0.0,0.0,0.3333333333333333,0.0833333333333333,0.6666666666666666,0.3333333333333333,0.02777777777777777,10.0,0.12499999999999994,10.223611111111111
0.657,1.0,1.0,0.6923076923076923,1.0,0.0,1.0,0.0,0.5,0.0,0.2,0.0,0.0,0.3333333333333333,0.0,0.15,10.0,0.0,10.33
0.6575,0.3333333333333333,0.5,0.6153846153846154,0.1666666666666666,0.5555555555555556,0.5,1.0,1.0,0.0,0.6000000000000001,1.0,0.0,0.0,0.3333333333333333,0.05277777777777777,10.0,0.0,10.116111111111111
0.658,0.6666666666666666,0.0,0.1538461538461538,0.6666666666666666,0.5555555555555556,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.12777777777777777,10.0,0.0,10.28111111111111
0.6585,0.6666666666666666,1.0,0.1538461538461538,0.6666666666666666,0.2222222222222222,0.5,0.6666666666666666,1.0,0.0,0.2,0.3333333333333333,0.0,0.3333333333333333,1.0,0.1111111111111111,10.0,0.0,10.244444444444444
0.659,0.6666666666666666,0.5,0.8461538461538463,0.3333333333333333,0.6111111111111112,0.0,0.6666666666666666,1.0,0.0,0.6000000000000001,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.08055555555555555,10.0,0.0,10.177222222222222
0.6595,0.0,0.0,0.4615384615384615,0.1666666666666666,0.3333333333333333,0.0,0.0,0.5,0.0,0.4,0.0,0.0,0.3333333333333333,1.0,0.04166666666666666,10.0,0.0,10.091666666666667
0.66,0.3333333333333333,1.0,0.9230769230769232,0.1666666666666666,0.4999999999999999,0.5,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666,0.0833333333333333,0.0,0.0,0.04999999999999999,10.0,0.12499999999999994,10.272499999999999
0.6605,0.6666666666666666,0.0,0.9230769230769232,0.3333333333333333,0.6111111111111112,0.5,1.0,0.5,0.0,0.4,1.0,0.0,0.0,0.0,0.08055555555555555,10.0,0.0,10.177222222222222
0.6615,0.0,0.5,0.3076923076923077,0.1666666666666666,0.3888888888888889,0.0,0.3333333333333333,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.044444444444444446,10.0,0.0,10.097777777777777
0.662,0.6666666666666666,1.0,0.8461538461538463,0.3333333333333333,0.5555555555555556,0.0,0.6666666666666666,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.07777777777777777,10.0,0.0,10.171111111111111
0.6625,1.0,0.5,0.5384615384615385,1.0,0.8888888888888888,0.5,0.0,1.0,0.0,0.2,0.0,0.0833333333333333,0.0,0.0,0.19444444444444445,10.0,0.12499999999999994,10.590277777777777
0.663,0.6666666666666666,1.0,0.3846153846153846,0.6666666666666666,0.9444444444444444,1.0,0.6666666666666666,1.0,0.0,0.4,0.6666666666666666,0.0,0.0,0.0,0.1472222222222222,10.0,0.0,10.323888888888888
0.6635,0.3333333333333333,0.0,0.3846153846153846,0.3333333333333333,0.2222222222222222,1.0,0.0,0.5,0.0,0.2,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.0611111111111111,10.0,0.0,10.134444444444444
0.664,0.6666666666666666,1.0,0.4615384615384615,0.5,0.0,1.0,0.3333333333333333,1.0,0.0,0.2,0.6666666666666666,0.0833333333333333,0.0,0.0,0.075,10.0,0.12499999999999994,10.327499999999999
0.6645,1.0,0.5,0.5384615384615385,0.6666666666666666,0.1666666666666666,0.0,0.3333333333333333,1.0,0.0,0.8,0.6666666666666666,0.0,0.0,0.3333333333333333,0.10833333333333331,10.0,0.0,10.238333333333333
0.665,0.3333333333333333,0.0,1.0,0.5,0.1111111111111111,1.0,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.08055555555555556,10.0,0.0,10.177222222222222
0.6655,0.6666666666666666,0.5,0.5384615384615385,0.5,0.5555555555555556,1.0,0.0,0.0,0.0,0.8,0.3333333333333333,0.0,0.0,1.0,0.10277777777777777,10.0,0.0,10.226111111111111
0.666,0.3333333333333333,0.0,0.5384615384615385,0.5,0.4999999999999999,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.3333333333333333,0.0,0.1,10.0,0.0,10.22
0.6675,0.6666666666666666,0.0,0.1538461538461538,0.6666666666666666,0.2222222222222222,0.0,0.0,0.5,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.1111111111111111,10.0,0.0,10.244444444444444
0.668,0.6666666666666666,0.0,0.0,0.6666666666666666,0.4444444444444445,0.5,0.3333333333333333,0.0,0.0,0.8,1.0,0.0,0.0,0.0,0.12222222222222222,10.0,0.0,10.268888888888888
0.6685,0.6666666666666666,1.0,0.7692307692307693,0.6666666666666666,0.7222222222222221,0.0,0.6666666666666666,0.5,0.0,0.6000000000000001,0.3333333333333333,0.0,0.0,0.0,0.1361111111111111,10.0,0.0,10.299444444444445
0.669,0.6666666666666666,1.0,0.5384615384615385,0.3333333333333333,0.4444444444444445,0.0,1.0,0.0,0.0,0.2,0.3333333333333333,0.0,0.0,0.6666666666666666,0.07222222222222222,10.0,0.0,10.158888888888889
0.6695,0.0,0.5,0.1538461538461538,0.1666666666666666,0.1111111111111111,0.0,1.0,0.0,0.0,0.4,0.3333333333333333,0.0,0.3333333333333333,1.0,0.03055555555555555,10.0,0.0,10.067222222222222
0.67,0.3333333333333333,1.0,0.4615384615384615,0.5,0.3333333333333333,1.0,0.3333333333333333,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.09166666666666666,10.0,0.0,10.201666666666666
0.6705,0.3333333333333333,0.5,0.1538461538461538,0.1666666666666666,0.2222222222222222,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.0361111111111111,10.0,0.0,10.079444444444444
0.671,0.6666666666666666,1.0,0.1538461538461538,0.3333333333333333,0.2777777777777777,0.5,0.3333333333333333,1.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.06388888888888888,10.0,0.0,10.140555555555556
0.6715,0.3333333333333333,1.0,0.5384615384615385,0.3333333333333333,0.1666666666666666,0.0,1.0,0.0,0.0,0.4,0.3333333333333333,0.0,0.0,0.0,0.05833333333333332,10.0,0.0,10.128333333333334
0.672,0.0,1.0,0.8461538461538463,0.0,0.2777777777777777,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013888888888888885,10.0,0.0,10.030555555555555
0.673,1.0,0.0,0.6923076923076923,0.8333333333333333,0.5555555555555556,0.5,0.6666666666666666,0.5,0.0,0.4,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.15277777777777776,10.0,0.0,10.33611111111111
0.6735,1.0,0.5,0.6153846153846154,0.5,0.2777777777777777,1.0,0.3333333333333333,1.0,0.0,0.2,0.3333333333333333,0.0,0.0,0.6666666666666666,0.08888888888888889,10.0,0.0,10.195555555555556
0.674,0.3333333333333333,1.0,0.3076923076923077,0.1666666666666666,0.5555555555555556,1.0,0.0,1.0,0.0,0.4,1.0,0.0,0.0,1.0,0.05277777777777777,10.0,0.0,10.116111111111111
